gene1	gene2	time1_observed_logFC	time1_expected_logFC	time1_pval	time2_observed_logFC	time2_expected_logFC	time2_pval	time1_residual_logFC	time2_residual_logFC	time1_fdr	time2_fdr	time1_is_gi	time2_is_gi
CYB5A	CYB5B	0.4011545617502	0.861945516213153	0.324548174828994	0.265098089437416	0.243861577255402	0.934887200362667	-0.460790954462952	0.0212365121820145	0.475083285707123	0.963599091909386	FALSE	FALSE
DAAM1	DAAM2	0.182188944897898	-0.135609202366288	0.566774494589651	0.117933843137845	-0.289150879976712	0.389233298727313	0.317798147264186	0.407084723114558	0.691384489854042	0.566157525421547	FALSE	FALSE
DAAM2	DAAM1	-0.497943450200039	0.118663845657897	0.0234961466635103	-0.601451808577614	-0.269551489531008	0.267097024243296	-0.616607295857936	-0.331900319046607	0.0695283823849252	0.44548546104094	TRUE	FALSE
DAB2	DAB1	0.0956283051574286	0.429601683870473	0.187268401403014	-0.00707777995261276	0.210188677141232	0.436289427525659	-0.333973378713044	-0.217266457093845	0.31970387137785	0.605786329238453	FALSE	FALSE
DAB1	DAB2	0.347402053017406	0.316369255221264	0.80633377841523	0.127086467962497	-0.0965877482177684	0.566774494589651	0.0310327977961416	0.223674216180266	0.877087177153641	0.724124145362451	FALSE	FALSE
DACH1	DACH2	-0.0390884388509086	0.226011732650098	0.389233298727313	-0.201734267801733	0.201337963170855	0.201679436339622	-0.265100171501007	-0.403072230972588	0.542639330343245	0.367564111792476	FALSE	FALSE
DACH2	DACH1	0.0787754277499838	-0.610125863411099	0.00754354504894096	-0.0316552930961918	-0.862330153338218	0.0049396225519851	0.688901291161083	0.830674860242026	0.0294884033731328	0.0295518288327456	TRUE	TRUE
DCHS1	DCHS2	-0.0168185374741565	0.34752680675989	0.249556194554941	0.0164920786837935	-0.301629292491702	0.838134776780856	-0.364345344234047	0.318121371175495	0.392444941380113	0.903111552741158	FALSE	FALSE
DCHS2	DCHS1	-0.505122409475562	-0.718472615099955	0.389233298727313	-0.609496527764637	-0.966685376562728	0.160685472537209	0.213350205624392	0.357188848798092	0.542639330343245	0.315411141528103	FALSE	FALSE
DDHD2	SEC23IP	-0.877694223614334	-2.10081237853522	0.0814293446671917	-1.20645642796774	-2.98818641433897	0.0453338990979227	1.22311815492088	1.78172998637122	0.172902011460867	0.134149344427401	FALSE	FALSE
SEC23IP	DDHD2	0.0985121767792419	-0.488480271027839	0.436289427525659	0.0466100212229925	-1.35098932127027	0.0555296397209032	0.586992447807081	1.39759934249326	0.582848788616803	0.154673652340006	FALSE	FALSE
DDR1	DDR2	-0.497382855298114	-0.859242298654924	0.682673807575057	-0.651730167141162	-1.38213923247699	0.389233298727313	0.36185944335681	0.730409065335831	0.781496804678268	0.566157525421547	FALSE	FALSE
DDR2	DDR1	0.0626535751990895	0.281179781692897	0.539298539584697	0.0117053447236026	-0.573988457068544	0.160685472537209	-0.218526206493808	0.585693801792147	0.669138674904006	0.315411141528103	FALSE	FALSE
DENND6A	DENND6B	-0.511198039332798	0.037143171212872	0.201679436339622	-0.617081290563482	-1.05769951240514	0.299704605821436	-0.54834121054567	0.440618221841653	0.336376853822206	0.484528280787039	FALSE	FALSE
DENND6B	DENND6A	-0.21442084012358	0.113190961454585	0.389233298727313	-0.402235689524773	-0.912875001340129	0.324548174828994	-0.327611801578165	0.510639311815356	0.542639330343245	0.504608235666323	FALSE	FALSE
DERL2	DERL3	-0.234569563767285	0.716486168596614	0.0930735930735931	-0.528478062684201	-0.229233947856386	0.699134199134199	-0.951055732363899	-0.299244114827815	0.19316631081337	0.818215189054469	FALSE	FALSE
DERL3	DERL2	-0.281199646500419	1.07924110147485	5.61896554302828e-05	-0.470932446208011	1.16763846789905	0.000834090178852782	-1.36044074797527	-1.63857091410706	0.00088870075715022	0.00940744332870023	TRUE	TRUE
DHX32	DQX1	-0.575769969420693	1.28121363594787	8.81911985183879e-06	-0.670173353337146	1.18588408150168	5.61896554302828e-05	-1.85698360536856	-1.85605743483883	0.000252814769086045	0.00179806897376905	TRUE	TRUE
DQX1	DHX32	-0.7260625265576	-0.82572644970347	0.539298539584697	-0.893086493691616	-0.959961575641724	0.539298539584697	0.0996639231458707	0.0668750819501086	0.669138674904006	0.69875215675004	FALSE	FALSE
IFIH1	DHX58	-0.567679039090672	0.00720770756363789	0.0329436416982427	-0.335613328410791	-0.0814397609585596	0.412375778055245	-0.57488674665431	-0.254173567452232	0.0895858714956166	0.588009399589655	TRUE	FALSE
DHX58	IFIH1	-0.375060499748263	-0.443024263226637	0.80633377841523	-0.53199181916351	-0.710879042860931	0.712965124764759	0.067963763478374	0.178887223697421	0.877087177153641	0.818215189054469	FALSE	FALSE
DIP2A	DIP2C	0.23323979371357	0.303076159663634	0.594883930583728	0.350291411822348	-0.0474756078639569	0.366875192434742	-0.0698363659500641	0.397767019686305	0.714275993440846	0.549913142472991	FALSE	FALSE
DIP2C	DIP2A	-0.389078671732042	0.321482119444429	0.0674961538838424	-0.482350907921035	0.455369694057355	0.00570350789517522	-0.710560791176472	-0.93772060197839	0.150770629454817	0.0322964068467535	FALSE	TRUE
DLG1	DLG4	-0.590792726091853	-0.651778202108356	0.682673807575057	-0.744518777173112	-1.05763796481698	0.216856638760083	0.0609854760165028	0.313119187643872	0.781496804678268	0.390058477037745	FALSE	FALSE
DLG4	DLG1	-0.849612326163933	-0.657338034398515	0.539298539584697	-0.988899087554127	-0.819735568146151	0.460958749211566	-0.192274291765419	-0.169163519407976	0.669138674904006	0.627378080034732	FALSE	FALSE
DLG3	DLG2	-0.211265475036913	-0.469495527829444	0.65287003041307	-0.446796024718292	-0.925623883693191	0.285440870895821	0.258230052792531	0.4788278589749	0.760668214943594	0.464263165901478	FALSE	FALSE
DLG2	DLG3	-0.240795514645254	-1.06508808325258	0.201679436339622	-0.204409428603695	-1.42820523407409	0.0294964746728803	0.824292568607324	1.2237958054704	0.336376853822206	0.100712528907899	FALSE	FALSE
DMRTA1	DMRTA2	-0.481456515256561	-0.425442100340875	0.712965124764759	-0.844186103826374	-0.915322097171015	0.902462275054423	-0.0560144149156864	0.0711359933446409	0.806776325391701	0.945044208884997	FALSE	FALSE
DMRTA2	DMRTA1	0.0435021466968129	0.290350282425599	0.201679436339622	-0.0715662818118626	0.126286617368114	0.774840301727361	-0.246848135728786	-0.197852899179977	0.336376853822206	0.85705808293959	FALSE	FALSE
DNAH11	DNAH17	0.434841403812511	-0.109781596437816	0.00270187403718162	0.296471904007505	-0.0455865429280486	0.0814293446671917	0.544623000250327	0.342058446935553	0.014029353491177	0.206347657941171	TRUE	FALSE
DNAH17	DNAH11	-0.0406342481588189	-0.451157319026686	0.623594278712037	-0.183132592729091	-0.47449774473279	0.967417297543179	0.410523070867867	0.291365152003699	0.737803720986899	0.980240207230791	FALSE	FALSE
DNAJA1	DNAJA4	-1.73188552109132	-0.829477565729709	0.00388620667258438	-2.0259273039178	-1.08979545724155	0.00388620667258438	-0.902407955361606	-0.936131846676247	0.0184393806257797	0.0249879457078323	TRUE	TRUE
DNAJA4	DNAJA1	-0.315693711635047	0.462288919861936	0.0234961466635103	-0.440972181398898	0.398955167329334	0.0209023068445138	-0.777982631496982	-0.839927348728232	0.0695283823849252	0.0817090176649174	TRUE	TRUE
DNAJC19	DNAJC15	0.204967667498748	0.887247398030939	0.0952380952380952	0.0844021657012736	0.751693386440332	0.30952380952381	-0.682279730532191	-0.667291220739058	0.197360872059667	0.490673688830371	FALSE	FALSE
DNAJC15	DNAJC19	-0.42468198119357	0.967787642188597	8.63861155077776e-07	-0.725418475245892	0.444666924128793	0.000140358097525025	-1.39246962338217	-1.17008539937469	4.95280395577925e-05	0.00316611052777761	TRUE	TRUE
DOCK4	DOCK3	0.0166023579693551	0.7858696495314	0.0049396225519851	-0.184080116027705	0.564425813097955	0.0814293446671917	-0.769267291562045	-0.748505929125661	0.0217154013786949	0.206347657941171	TRUE	FALSE
DOCK3	DOCK4	-0.337919031242693	-0.527731698383981	0.774840301727361	-0.518475436980826	-1.00886823347475	0.594883930583728	0.189812667141288	0.490392796493928	0.851581673463937	0.746180755226262	FALSE	FALSE
DOK1	DOK3	-0.310548399314258	-1.03726178424817	0.249556194554941	-0.434060115131293	-0.580372951802352	0.80633377841523	0.72671338493391	0.146312836671059	0.392444941380113	0.883372037499488	FALSE	FALSE
DOK3	DOK1	0.736191948432811	0.38784812021322	0.934887200362667	0.691766402466719	-0.83349358072692	0.00166521486418813	0.348343828219591	1.52525998319364	0.955014690199725	0.0143208478320179	FALSE	TRUE
DOPEY1	DOPEY2	0.0715618660739632	0.396029730934903	0.682673807575057	-0.0257224673954618	0.0662272708089819	0.80633377841523	-0.324467864860939	-0.0919497382044436	0.781496804678268	0.883372037499488	FALSE	FALSE
DOPEY2	DOPEY1	0.0676058076800081	0.35249458772735	0.304590816047085	-0.00561021126595197	-0.143713690847792	0.967417297543179	-0.284888780047341	0.13810347958184	0.453099419330582	0.980240207230791	FALSE	FALSE
MACF1	DST	-0.274986274476304	-0.260420943237969	0.838134776780856	-0.404447378310703	-0.690195691546306	0.389233298727313	-0.0145653312383354	0.285748313235604	0.891246872372843	0.566157525421547	FALSE	FALSE
DST	MACF1	-0.284394255807949	-1.59990380539781	6.54987263850015e-06	-0.634294725207227	-1.6003118119271	0.00426618476107663	1.31550954958986	0.966017086719875	0.000214586303585148	0.0268048869006459	TRUE	TRUE
DUSP22	DUSP15	-0.541021966064474	0.111828071919878	0.0891947730984869	-0.56537021141886	-0.18061090428345	0.486364763954452	-0.652850037984352	-0.38475930713541	0.185426500954079	0.648486351939269	FALSE	FALSE
DUSP15	DUSP22	-0.501829791785509	-1.28065129438299	0.249556194554941	-0.67825211728719	-1.18711124206604	0.436289427525659	0.778821502597476	0.508859124778845	0.392444941380113	0.605786329238453	FALSE	FALSE
DUSP16	DUSP8	-0.611423685777443	-3.31949357381481	0.2	-0.478841392442677	-3.95054045529452	0.1	2.70806988803736	3.47169906285184	0.336376853822206	0.236833046471601	FALSE	FALSE
DUSP8	DUSP16	0.0445815494204247	-0.0978258265638449	0.682673807575057	0.0766040605555652	-0.141199656433964	0.366875192434742	0.14240737598427	0.217803716989529	0.781496804678268	0.549913142472991	FALSE	FALSE
DVL1	DVL3	-0.920817932107746	-0.431187892375293	0.345310897182987	-0.840819994809925	-0.452322854185175	0.412375778055245	-0.489630039732453	-0.38849714062475	0.495461725259427	0.588009399589655	FALSE	FALSE
DVL3	DVL1	-0.102541233941564	0.284483884432131	0.389233298727313	-0.123320114574891	0.354772724679252	0.436289427525659	-0.387025118373695	-0.478092839254143	0.542639330343245	0.605786329238453	FALSE	FALSE
DYNLL1	DYNLL2	-0.00447290944698486	0.555777762336101	0.539298539584697	-0.0345505316617039	0.574082206597636	0.934887200362667	-0.560250671783086	-0.60863273825934	0.669138674904006	0.963599091909386	FALSE	FALSE
DYNLL2	DYNLL1	-0.617500681483975	-0.574309128479557	0.931427396133278	-0.829827986407658	-1.01191661868198	1	-0.0431915530044182	0.182088632274317	0.955014690199725	1	FALSE	FALSE
DYRK2	DYRK3	-0.65570108026864	0.625685440027127	0.000140358097525025	-0.895888569605215	0.282519121766824	0.00196295041333822	-1.28138652029577	-1.17840769137204	0.00175575220176758	0.0157954372441719	TRUE	TRUE
DYRK3	DYRK2	-0.14258678734218	1.84739008389674	0.00230645771025736	-0.382821683994239	1.41914052050452	0.0209023068445138	-1.98997687123892	-1.80196220449876	0.0128489304020815	0.0817090176649174	TRUE	TRUE
E2F7	E2F8	0.396378017769608	0.367411369367399	0.967417297543179	0.35981206609577	0.323708025275754	0.838134776780856	0.0289666484022091	0.0361040408200163	0.979518912008399	0.903111552741158	FALSE	FALSE
E2F8	E2F7	0.0698228697361686	-0.43985424793336	0.148479991170565	0.081559305378584	-0.690576862574047	0.0164317222193857	0.509677117669528	0.772136167952631	0.269892295707659	0.06769475980202	FALSE	TRUE
EBF3	EBF1	0.421793262488873	0.973190573960076	0.0814293446671917	0.261548784419255	0.738948403709528	0.304590816047085	-0.551397311471203	-0.477399619290273	0.172902011460867	0.484528280787039	FALSE	FALSE
EBF1	EBF3	-0.143905584153417	2.01016251870272	2.5142227647786e-06	-0.309394973071986	1.84064851100687	1.17717199191942e-05	-2.15406810285614	-2.15004348407885	9.88448721238673e-05	0.00062299563880043	TRUE	TRUE
EEF1A1	EEF1A2	-2.23918326426909	-2.96505750026077	0.148479991170565	-2.47967562758138	-3.81212574251199	0.00864180912639655	0.725874235991672	1.33245011493061	0.269892295707659	0.043799337916985	FALSE	TRUE
EEF1A2	EEF1A1	-2.11525262819015	-2.16445930187464	0.934887200362667	-2.48197002125276	-2.52792654381866	0.712965124764759	0.0492066736844978	0.0459565225658971	0.955014690199725	0.818215189054469	FALSE	FALSE
EFHD2	EFHD1	0.0728990957923797	-0.286776806855018	0.366875192434742	0.0406344362774262	-0.585036193711317	0.249556194554941	0.359675902647397	0.625670629988743	0.523129808072752	0.426570588456645	FALSE	FALSE
EFHD1	EFHD2	0.593346911150939	-0.0394200488717507	0.159973019308058	0.285571074957954	-0.410463879838937	0.0449019952990878	0.63276696002269	0.69603495479689	0.286798672891476	0.134149344427401	FALSE	FALSE
EGR2	EGR3	-0.363961370500262	0.476248950841366	0.061940600627052	-0.604193485412766	-0.473519769023407	0.708861411193531	-0.840210321341628	-0.130673716389358	0.143003802789972	0.818215189054469	FALSE	FALSE
EGR3	EGR2	-0.276980873248316	0.428386827734642	0.0263540443400591	-0.350339517626226	0.334191940087106	0.0674961538838424	-0.705367700982959	-0.684531457713332	0.0760234067335876	0.179294802594917	TRUE	FALSE
EHBP1	EHBP1L1	-0.0774449269090933	-0.748965723446727	0.0742044999172241	-0.27708533802446	-0.620341663119087	0.0502223733334571	0.671520796537634	0.343256325094627	0.162072050612858	0.143321980662134	FALSE	FALSE
EHBP1L1	EHBP1	-0.360139451260481	-2.06086424995517	0.000323457982051286	-0.451741223970063	-1.73093489829113	0.0049396225519851	1.70072479869469	1.27919367432107	0.00300728502231466	0.0295518288327456	TRUE	TRUE
EIF1	EIF1B	-2.73836608978916	-1.47195200938157	0.0234961466635103	-2.88322238957147	-1.2018954536927	0.000695550057788443	-1.26641408040759	-1.68132693587876	0.0695283823849252	0.00878052183043026	TRUE	TRUE
EIF1B	EIF1	-1.52313627896694	-1.4060415806205	0.712535075639127	-1.47152217731179	-1.29800915656837	0.551167166391288	-0.117094698346434	-0.173513020743421	0.806776325391701	0.713458157059654	FALSE	FALSE
EIF4A1	EIF4A2	-2.02376570118121	-3.15216059819947	0.0145191723023937	-1.84661870122718	-4.23390928126457	4.40440254588908e-05	1.12839489701826	2.38729058003739	0.0481931684214611	0.00147816046418131	TRUE	TRUE
EIF4A2	EIF4A1	-1.46194223069903	-2.05871092680987	0.0263540443400591	-1.67186874775361	-2.35759310617754	0.0502223733334571	0.596768696110845	0.685724358423924	0.0760234067335876	0.143321980662134	TRUE	FALSE
EIF4EBP1	EIF4EBP2	0.721628331572301	0.833421716430103	1	0.679403267555517	0.739720256583096	0.932300503373326	-0.111793384857802	-0.0603169890275796	1	0.963599091909386	FALSE	FALSE
EIF4EBP2	EIF4EBP1	-0.484029685052559	-1.80521357518289	0.393939393939394	-0.418756689832544	-1.75977817874137	0.393939393939394	1.32118389013033	1.34102148890882	0.546983457175183	0.572397683274135	FALSE	FALSE
EIF4G1	EIF4G3	-1.8312686586049	-1.71415350465593	0.838134776780856	-2.01712894630762	-2.08948408755658	1	-0.117115153948971	0.0723551412489605	0.891246872372843	1	FALSE	FALSE
EIF4G3	EIF4G1	-0.693725107389765	-0.402421557459271	0.743702065375981	-0.912146918043755	-0.460367710028274	0.566774494589651	-0.291303549930494	-0.451779208015481	0.829282043725567	0.724124145362451	FALSE	FALSE
ELAVL1	ELAVL2	-0.236612498839091	-0.0311254068889576	0.512486352283095	-0.595990959123626	-0.806025085017516	0.436289427525659	-0.205487091950133	0.21003412589389	0.648144504358032	0.605786329238453	FALSE	FALSE
ELAVL2	ELAVL1	-0.502763851308966	-0.27319104322562	0.712965124764759	-0.629733499460655	-0.700442439029257	0.902462275054423	-0.229572808083346	0.0707089395686016	0.806776325391701	0.945044208884997	FALSE	FALSE
ELK3	ELK4	-1.52034803131855	-1.19018436756158	0.436289427525659	-1.84025758452104	-1.71423437653191	0.934887200362667	-0.330163663756969	-0.126023207989137	0.582848788616803	0.963599091909386	FALSE	FALSE
ELK4	ELK3	-0.35168724451642	0.646304881144069	0.0036743109353476	-0.591610602183246	0.435612926827598	0.00864180912639655	-0.997992125660489	-1.02722352901084	0.0174942970485754	0.043799337916985	TRUE	TRUE
ELMO2	ELMO3	-1.53147390791822	-0.304218302801842	0.0164317222193857	-2.01496400347065	-0.850418580578505	0.0502223733334571	-1.22725560511638	-1.16454542289214	0.0527040787269806	0.143321980662134	TRUE	FALSE
ELMO3	ELMO2	-0.357577633599109	0.0294631578259637	0.267097024243296	-0.53582559845347	0.0376060557128631	0.160685472537209	-0.387040791425073	-0.573431654166333	0.411102354987445	0.315411141528103	FALSE	FALSE
ELMOD2	ELMOD1	-0.355000083101705	0.350632218615252	0.00987482265059421	-0.592249607430248	-0.239100644317734	0.304590816047085	-0.705632301716957	-0.353148963112514	0.0356634014887602	0.484528280787039	TRUE	FALSE
ELMOD1	ELMOD2	-0.112666155967473	-0.682161539181605	0.187268401403014	-0.313974918180759	-1.2660224455971	0.0453338990979227	0.569495383214131	0.952047527416342	0.31970387137785	0.134149344427401	FALSE	FALSE
ELOVL1	ELOVL7	-0.273646242217421	-0.00540577189226795	0.389233298727313	-0.526364562993135	-0.067930890199432	0.0975257598239064	-0.268240470325153	-0.458433672793703	0.542639330343245	0.233383383509035	FALSE	FALSE
ELOVL7	ELOVL1	-0.547343159240857	-0.0257390463722499	0.262699945349632	-0.81914433734581	-0.5434562990526	0.618630522445699	-0.521604112868607	-0.27568803829321	0.41076718727397	0.764764463019397	FALSE	FALSE
EMC8	EMC9	0.119348560714239	-0.740558450145608	0.0814293446671917	0.122318579170124	-1.07780597778264	0.0185537262328588	0.859907010859847	1.20012455695276	0.172902011460867	0.0744312749166581	FALSE	TRUE
EMC9	EMC8	0.0155510985907461	1.25257007295279	8.81911985183879e-06	-0.0511783137341602	0.686639370589682	0.0263540443400591	-1.23701897436204	-0.737817684323842	0.000252814769086045	0.0949297513401081	TRUE	TRUE
EME1	EME2	-0.824525356422606	0.372674128496582	0.241523787828809	-1.25473859324179	-0.306799749514019	0.477575258232143	-1.19719948491919	-0.947938843727769	0.386438060526094	0.648486351939269	FALSE	FALSE
EME2	EME1	-1.02528681507236	-1.51677037375714	0.160685472537209	-0.998733261125405	-2.00269348748478	0.0112560077030628	0.491483558684779	1.00396022635937	0.286798672891476	0.053224283846785	FALSE	TRUE
EMX1	EMX2	-0.47975161092572	0.10856815057802	0.285440870895821	-0.459644760642992	-0.0402598827250751	0.594883930583728	-0.58831976150374	-0.419384877917917	0.430665173632292	0.746180755226262	FALSE	FALSE
EMX2	EMX1	-0.273060424923435	-0.173640732902832	0.682673807575057	-0.460890826515194	-0.4775662574359	0.934887200362667	-0.0994196920206037	0.0166754309207063	0.781496804678268	0.963599091909386	FALSE	FALSE
EN2	EN1	-0.0899581683543824	0.381769332769611	0.389233298727313	-0.121844712829421	0.338084988404289	0.232811909318818	-0.471727501123993	-0.45992970123371	0.542639330343245	0.410178216674384	FALSE	FALSE
EN1	EN2	0.764728755109937	1.10864858389417	0.26566958415121	0.674285433469417	1.01966661510922	0.291342659225281	-0.343919828784231	-0.345381181639806	0.411102354987445	0.473302832460434	FALSE	FALSE
ENOX2	ENOX1	-0.301145507269827	1.02885758906049	0.000140358097525025	-0.609699925251337	0.602403672360505	0.00140811946967693	-1.33000309633031	-1.21210359761184	0.00175575220176758	0.0128316052336123	TRUE	TRUE
ENOX1	ENOX2	0.0113594106506593	0.702740812648743	0.0209023068445138	-0.0903324241096068	0.733949993508694	0.00230645771025736	-0.691381401998084	-0.824282417618301	0.0641999424510065	0.0177300883201906	TRUE	TRUE
ENTPD6	ENTPD5	-0.216213887841437	-0.312193852939412	0.838134776780856	-0.307297866266439	-1.13116096003866	0.040839912860907	0.0959799650979748	0.823863093772218	0.891246872372843	0.12713963822762	FALSE	FALSE
ENTPD5	ENTPD6	-0.227843201576592	0.14389783000268	0.460958749211566	-0.276945875435857	-0.12862770239625	0.65287003041307	-0.371741031579272	-0.148318173039607	0.604075465633442	0.785270246370965	FALSE	FALSE
SRCAP	EP400	-0.731734197156818	-0.925959682330527	0.389233298727313	-0.876777616581755	-1.07316056968029	0.216856638760083	0.194225485173709	0.196382953098538	0.542639330343245	0.390058477037745	FALSE	FALSE
EP400	SRCAP	-0.511019222828022	-0.520172233694198	0.967417297543179	-0.509141004395252	-1.58282595718413	0.0263540443400591	0.0091530108661757	1.07368495278888	0.979518912008399	0.0949297513401081	FALSE	TRUE
EPC1	EPC2	-1.71989189645647	-2.33565469240681	0.324548174828994	-2.2910150555317	-3.10581443341584	0.0891947730984869	0.615762795950342	0.814799377884133	0.475083285707123	0.219556364550122	FALSE	FALSE
EPC2	EPC1	-1.76543075041893	-1.76043070896638	0.838134776780856	-2.27318648512699	-2.3023209897567	0.743702065375981	-0.0050000414525524	0.0291345046297153	0.891246872372843	0.838111418474488	FALSE	FALSE
EPS15	EPS15L1	-0.778037111934193	-0.165072872202858	0.115978749531323	-1.1474503428752	-0.457647411049372	0.160685472537209	-0.612964239731335	-0.689802931825832	0.225405027337713	0.315411141528103	FALSE	FALSE
EPS15L1	EPS15	-1.1021663266157	-0.136744738241196	0.0329436416982427	-1.24670065084319	-0.117068899228145	0.0164317222193857	-0.965421588374508	-1.12963175161504	0.0895858714956166	0.06769475980202	TRUE	TRUE
ERC1	ERC2	-0.355440584414432	0.406028059667143	0.00196295041333822	-0.553582206213687	-0.278592295298788	0.623594278712037	-0.761468644081575	-0.274989910914899	0.0114937011436315	0.764764463019397	TRUE	FALSE
ERC2	ERC1	-0.39733166482608	0.450744337222577	0.0164317222193857	-0.440796199792421	0.333311227486993	0.0209023068445138	-0.848076002048656	-0.774107427279415	0.0527040787269806	0.0817090176649174	TRUE	TRUE
ERLIN1	ERLIN2	-1.47185126591944	-1.00761447667193	0.115978749531323	-1.99488017716717	-1.74090344208082	0.682673807575057	-0.464236789247511	-0.253976735086354	0.225405027337713	0.807703490303764	FALSE	FALSE
ERLIN2	ERLIN1	-1.49953300324698	-1.08798753529836	0.682673807575057	-1.60058406673707	-1.71101721507563	0.870194456435353	-0.411545467948627	0.110433148338559	0.781496804678268	0.925338154602045	FALSE	FALSE
ESRP2	ESRP1	-0.471551147163125	0.133678715855873	0.0294964746728803	-0.722444188364511	-0.427059505911566	0.324548174828994	-0.605229863018999	-0.295384682452944	0.0819942407068349	0.504608235666323	TRUE	FALSE
ESRP1	ESRP2	-0.420378925842253	-0.00918638281718117	0.216856638760083	-0.55853482111488	-0.354470943999306	0.594883930583728	-0.411192543025072	-0.204063877115574	0.356931501117075	0.746180755226262	FALSE	FALSE
ESYT2	ESYT3	0.212439172022429	0.768921983946089	0.000174138936723589	0.0244275945217975	0.535010717581543	0.00754354504894096	-0.55648281192366	-0.510583123059746	0.00198029071844345	0.0403887859429679	TRUE	TRUE
ESYT3	ESYT2	-0.0209814841510515	0.865357124197432	0.216856638760083	-0.210543723720482	0.842583832369103	0.512486352283095	-0.886338608348483	-1.05312755608958	0.356931501117075	0.674814565302908	FALSE	FALSE
ETS2	ETS1	-0.290996710996567	0.457145570221898	0.0453338990979227	-0.456564173811706	0.153561638636424	0.106445693561888	-0.748142281218464	-0.610125812448129	0.112598276459822	0.245342168075641	FALSE	FALSE
ETS1	ETS2	-0.650059618095319	-0.09021619527961	0.0891947730984869	-0.75912021185742	-0.0138400154890577	0.0975257598239064	-0.559843422815709	-0.745280196368362	0.185426500954079	0.233383383509035	FALSE	FALSE
ETV1	ETV4	-0.549203295822827	-1.13604438434077	0.682673807575057	-0.783630698285844	-0.98823815620854	0.870194456435353	0.586841088517947	0.204607457922695	0.781496804678268	0.925338154602045	FALSE	FALSE
ETV4	ETV1	-0.793044457767559	-1.53426724047733	0.232811909318818	-0.924596614735049	-1.55622830373955	0.160685472537209	0.741222782709767	0.631631689004505	0.373803018929631	0.315411141528103	FALSE	FALSE
EXOC6	EXOC6B	-0.849143053686064	0.450302586965035	0.000140358097525025	-0.962482874623155	0.134877314813961	0.00118667446462527	-1.2994456406511	-1.09736018943712	0.00175575220176758	0.0115805961937899	TRUE	TRUE
EXOC6B	EXOC6	-0.819959911201763	0.124778262448967	0.0127990313408827	-1.04194393301258	-0.281074666464005	0.0674961538838424	-0.94473817365073	-0.760869266548571	0.0437009109802844	0.179294802594917	TRUE	FALSE
EXT1	EXTL1	-0.778695862851883	-0.292899157421261	0.232811909318818	-1.00632515066494	-1.05270972184756	0.712965124764759	-0.485796705430622	0.046384571182627	0.373803018929631	0.818215189054469	FALSE	FALSE
EXTL1	EXT1	-0.0199998722055448	0.762997133297171	0.0112560077030628	0.00227515676364493	0.406450792466869	0.160685472537209	-0.782997005502716	-0.404175635703224	0.0395108841821797	0.315411141528103	TRUE	FALSE
FAM49B	FAM49A	2.52356464459426	3.16460818075681	0.0814293446671917	2.9570760812184	3.19155150521204	0.486364763954452	-0.641043536162544	-0.234475423993639	0.172902011460867	0.648486351939269	FALSE	FALSE
FAM49A	FAM49B	2.1211798353679	1.52688856105301	0.0555296397209032	2.78365652083793	2.18998217451808	0.0294964746728803	0.594291274314882	0.593674346319852	0.132486038898517	0.100712528907899	FALSE	FALSE
FAM78A	FAM78B	-0.391320058124176	0.215131725435839	0.148479991170565	-0.392291330690137	-0.0196995701171298	0.838134776780856	-0.606451783560016	-0.372591760573008	0.269892295707659	0.903111552741158	FALSE	FALSE
FAM78B	FAM78A	0.072545009384365	-0.0216432047899168	0.774840301727361	0.0523034735270057	-0.112221270850605	0.65287003041307	0.0941882141742818	0.164524744377611	0.851581673463937	0.785270246370965	FALSE	FALSE
UBALD1	UBALD2	-1.9333700016469	-0.290212661233572	0.0244343891402715	-2.42960652699231	-0.893911345523041	0.0770053475935829	-1.64315734041333	-1.53569518146927	0.0719951166103074	0.200301244402212	TRUE	FALSE
UBALD2	UBALD1	-0.506501428658258	0.215088369316299	0.486364763954452	-0.819040066332233	-0.163766568173446	0.285440870895821	-0.721589797974556	-0.655273498158787	0.626623850890407	0.464263165901478	FALSE	FALSE
FAM102A	FAM102B	-1.32856073862367	0.507837616455079	2.5142227647786e-06	-1.76595328479692	-0.0298315420114992	4.40440254588908e-05	-1.83639835507875	-1.73612174278542	9.88448721238673e-05	0.00147816046418131	TRUE	TRUE
FAM102B	FAM102A	-0.488345667194514	0.555277492433833	0.0031553753566973	-0.861696023631288	0.0834521110548316	0.0112560077030628	-1.04362315962835	-0.94514813468612	0.0157883508756927	0.053224283846785	TRUE	TRUE
FAM117B	FAM117A	0.0228905446207979	0.844001066968292	0.0112560077030628	0.0624471366117492	0.493106386107337	0.187268401403014	-0.821110522347494	-0.430659249495588	0.0395108841821797	0.354932948113701	TRUE	FALSE
FAM117A	FAM117B	-0.575291045724989	-0.289959101374606	0.345310897182987	-0.56009829459537	-0.415926192292578	0.623594278712037	-0.285331944350383	-0.144172102302792	0.495461725259427	0.764764463019397	FALSE	FALSE
MVB12B	MVB12A	-0.169422820629862	1.37444448805368	0.0127990313408827	-0.196297610638796	1.17055138006093	0.304590816047085	-1.54386730868354	-1.36684899069972	0.0437009109802844	0.484528280787039	TRUE	FALSE
MVB12A	MVB12B	-0.771242386946551	0.80151920109207	0.000834090178852782	-0.673154734641491	0.952767828029163	0.000996702371208616	-1.57276158803862	-1.62592256267065	0.00613747639626432	0.0103117478404741	TRUE	TRUE
