gene1	gene2	time1_observed_logFC	time1_expected_logFC	time1_pval	time2_observed_logFC	time2_expected_logFC	time2_pval	time1_residual_logFC	time2_residual_logFC	time1_fdr	time2_fdr	time1_is_gi	time2_is_gi
SRRM1	SRRM2	-2.20784959049437	-2.89531179107014	0.346234821474608	-2.52701829607676	-3.25754533226952	0.416792811847627	0.68746220057577	0.730527036192754	0.506828845052192	0.607528505405015	FALSE	FALSE
SRRM2	SRRM1	-1.47920923098436	-1.52585109891243	0.774840301727361	-1.80274343602613	-2.32118778073612	0.838134776780856	0.0466418679280733	0.518444344709988	0.862605384447289	0.910239505012201	FALSE	FALSE
TRA2A	TRA2B	-2.3431201789572	-1.78570166676499	0.345310897182987	-2.9679918136008	-2.47592275640751	0.136974224446085	-0.557418512192214	-0.492069057193295	0.506014690653664	0.299169099742559	FALSE	FALSE
TRA2B	TRA2A	-1.80831525635114	-1.89348691313959	0.8682114641097	-2.45351241796831	-2.24297801094039	0.430596710183898	0.0851716567884497	-0.210534407027913	0.927488436913281	0.625348179453445	FALSE	FALSE
PAIP1	PAIP2	0.486198997484169	0.385659226399147	0.460958749211566	0.853764160497445	0.529736138066896	0.389233298727313	0.100539771085022	0.324028022430549	0.62429058948338	0.585979233094949	FALSE	FALSE
PAIP2	PAIP1	0.00664677046119979	0.154943439319515	0.774840301727361	0.191334537623893	0.0905403199473108	1	-0.148296668858315	0.100794217676583	0.862605384447289	1	FALSE	FALSE
EIF4E	EIF4E2	-2.19555943637559	-2.89176743336318	0.304590816047085	-2.68672828287494	-3.94572000411225	0.0555296397209032	0.696207996987589	1.25899172123732	0.462601504283431	0.160860598433606	FALSE	FALSE
EIF4E2	EIF4E	-3.24414116194447	-2.83627051174632	0.512486352283095	-3.42299617948764	-4.24016056516571	0.389233298727313	-0.407870650198146	0.817164385678073	0.669052391595387	0.585979233094949	FALSE	FALSE
ENO1	ENO2	-3.94132274324703	-1.6811395697366	1.35463177028661e-05	-4.71402747086144	-1.76301332331381	3.48574294049329e-05	-2.26018317351043	-2.95101414754762	0.00023594598935625	0.000841470576512064	TRUE	TRUE
ENO2	ENO1	-3.40491697607859	-1.97896171414081	0.00029166116706456	-3.48670425230376	-3.07278897912691	0.0357830828301507	-1.42595526193778	-0.413915273176849	0.00247731954247428	0.121574128331574	TRUE	FALSE
ENO1	ENO3	-3.0650113925802	-2.71480906005489	0.5916575298028	-3.54533166400535	-3.28119556038711	0.963024407526126	-0.350202332525309	-0.264136103618237	0.734134787877318	0.984590385665247	FALSE	FALSE
ENO3	ENO1	-2.8175323971586	-2.8755563650224	0.889390174125895	-3.49205195655182	-3.60992441005423	0.847697406630064	0.0580239678638015	0.11787245350241	0.945044208884997	0.919173862508249	FALSE	FALSE
ENO2	ENO3	-0.200777707402196	0.103838298271476	0.170408940603331	-0.369981121895999	-0.752611867660918	0.330289320491914	-0.304616005673672	0.382630745764918	0.312269080053551	0.528462912787062	FALSE	FALSE
ENO3	ENO2	-0.537448927908383	0.240913137708177	0.00731445242918592	-0.658077340946545	0.22843493848506	0.00294352325659363	-0.77836206561656	-0.886512279431605	0.0284381314721719	0.0200509306983804	TRUE	TRUE
CREBBP	EP300	-0.209129084654762	0.302461024708328	0.213322782540945	0.427111788372405	-0.0567412289108319	0.708892327542744	-0.511590109363091	0.483853017283237	0.362833311219209	0.832801368146272	FALSE	FALSE
EP300	CREBBP	-0.493683062360659	1.10036709050222	0.0263540443400591	-0.202760040546223	1.35136646272049	0.106445693561888	-1.59405015286288	-1.55412650326671	0.0761831197729439	0.249097405342105	TRUE	FALSE
BCL2L1	BCL2L2	-2.3404973543978	-2.37167476034321	0.93283064992972	-2.17309608292021	-2.7100511118708	0.406087062133737	0.0311774059454124	0.536955028950595	0.962877835104064	0.602366316989402	FALSE	FALSE
BCL2L2	BCL2L1	-2.87561684111445	-3.23812361297467	0.642387970690028	-2.88498844681955	-4.41657062753514	0.0687423125853492	0.362506771860213	1.53158218071559	0.778103739145668	0.18842514366024	FALSE	FALSE
